My wife got a raise at her job that was substantial,achievement
I had a relaxing enjoyable lunch yesterday.,enjoy_the_moment
"I didn't break my diet and only ate food I was ""allowed"" to eat, even though there were lots of tasty looking desserts around.",achievement
I took a long walk to the library and burned some calories.,exercise
My friend from New York called today with some exciting news that she had just become engaged. I am so excited for her.,bonding
I had lunch with a friend and was able to get caught up on things with her.,bonding
Going to the movies with my girlfriend,affection
I heard a juicy gossip about my coworker in a relationship.,bonding
When my sister told me that she was going to cook dinner so that I didn't have to.,affection
I got all my errands done before going to see my friend this weekend.,bonding
Talked to my best friend on the phone.,bonding
Getting one of my best step days in.,achievement
Finally got an espresso machine!,achievement
I found out that my employer had figured out how to deposit my HSA funds directly into my account instead of making me wait for a check every four weeks.,achievement
I am happy that I have a chance to win money from my workout challenge that I just completed,achievement
A quote from a book.,leisure
Seeing my brother one last time before he moved across the country,affection
"My wife made some really good barbequed steak in the slow cooker with potatoes last night, it was delicious.",affection
I am sitting with my cup of coffee at sunrise with the cat in my lap.,enjoy_the_moment
I went to a department sponsored happy hour with my coworkers and had a relaxing and fun time.,bonding
"I woke up and felt truly grateful to see another day, with a roof over my head, food on my table, and a family who loves me and I love them.",affection
We were able to binge watch a couple shows on Netflix for free last night.,leisure
I made plans with a good friend to have a breakup party so that she can get out of a fairly toxic relationship.,bonding
I shared this happy moment with my co-workers and gave a treat.  All of them felt very happy.,bonding
I went to a book club meeting with friends.,bonding
Eat home-made burgers,enjoy_the_moment
My antisocial cat curled up and slept with me last night.,affection
My mom bought orange juice and served me,affection
Cuddling up with my children for story time before bed last night made me feel extremely happy.,bonding
I cuddled with my son before bed last night,affection
I got to pet my dog after a long day of work.,affection
"This morning my husband woke up happy and playful, which always makes me happy.",affection
"A website pulled a switch-a-roo on my wife when she tried to make a purchase with a special deal code, it wasn't a big deal and we had great laugh about her initial frustration.",affection
"My daughter sent me an article entitled ""15 Reasons You Know Your Mom is Your Best Friend"". Knowing that she feels that way meant more to her than she will ever realize.",affection
I had a good meeting at work after thinking that I would get grilled over certain issues. It went great!,achievement
I applied for Canadian Visa,achievement
I was quite happy when I found a dollar bill on the ground,enjoy_the_moment
fulfilling my designated task and made it perfect,achievement
"I schedule a public for tomorrow and a lot of people reply and said they could be there, so Im happy that I have To see my friends and enjoy their company all day.",bonding
I received an excellent end of year review from my supervisor.,achievement
I'm happy that we are going boating tomorrow!,enjoy_the_moment
My wife came home with one of my favorite desserts; Boston Cream Pie.,affection
I made a plan to meet with my Grandma today at lunch.,affection
I lost 3 pounds this week.,achievement
I received a better controller for my new video game system.,leisure
I saw Beauty and the Beast in theaters.,leisure
I watched an interesting documentary with my fiancee.,affection
I shoveled the driveway before work and got some extra exercise.,exercise
I scheduled plans to eat with an old roommate this weekend.,bonding
My boss bought some people pizza at work yesterday which was great,bonding
I felt very happy yesterday when I was talking to an old friend.,bonding
I snuggled with my significant other.,affection
I picked up my children from their visit with their dad. I missed them and was really happy to have them home again.,affection
Preparing for my cruise next week,enjoy_the_moment
"I told my mom about my selection and she hugged me like a hell before telling me, ""I am proud of you my son"".",affection
"Arriving from my destination via plane ride made me quite happy, it was a trip I have been looking forward to for some time.",enjoy_the_moment
I played fetch with my dog.,affection
I played and had fun at trivia last night at a fun brewery in my neighborhood with my girlfriend.,affection
I was happy that I got a package in the mail today.,enjoy_the_moment
I made some money,achievement
I felt happy after finishing a long day of work.,achievement
"I made some soup for lunch today from scratch, it was really good.",achievement
it is going to be 70 degrees on sunday,nature
My husband and I were able to go to out to lunch together today.,affection
"I've been thinking about the weekend and taking my wife out of town.  This may be in the future, but the thinking about in NOW, is making me happy.",affection
"I just watched the weather on the news and found out that although it's rainy and snowy right now, it's supposed to get up to 70 on Sunday and I have the entire weekend off!",nature
I was last happy when I watched one of my favorite shows after my kids went to bed. It was thrilling and kept me in suspense.,leisure
"My wife and I left today, to go down and see one of our daughters where she lives.",affection
I went swimming after working out at the gym.,exercise
Feeling our baby move in my tummy made me happy today.,affection
My brother was struggling to run the family having lost his job. Yesterday I received a call from my brother who is far my city saying that he has got placed at a good company which made me feel very happy.,affection
I went outside with my friends for celebrating one of my friend purchased a new car.,bonding
I paid off my large 100 cell phone bill successfully,achievement
I enjoyed some funny stand up comedy with my partner.,affection
I played basketball with my friends,bonding
I had a great steak sandwich for lunch with my co-worker and it was delicious,bonding
A friend of mine told me about a great concert she went to.,bonding
Getting my work done for the day made me happy,achievement
My boyfriend and I are going to be able to afford to get Internet in our apartment.,affection
"I helped my brother buy new shoes. He keeps exercising allot and needed new shoes but did not have enough money, so I went ahead and purchased him a new pair of runner shoes.",affection
I found out that the problem with my car was minor and that it will not cost much to fix.,achievement
I got a grade back online on a quiz I had thought I failed. However I received an A.,achievement
Finding my old phone charger that I thought I lost so I now have 2 chargers to use instead of constantly moving the 1 around the apartment.,enjoy_the_moment
I played with my cat.,enjoy_the_moment
"I had a chance to eat a very fancy yogurt that I can't buy very often but it's so smooth, it's a pure pleasure to eat it.",enjoy_the_moment
I made a sale on Etsy.,achievement
The weather was absolutely beautiful today.,nature
I got to go fishing after work.,leisure
It made me happy spending time with my sister and shopping.,affection
"At work before I went home, I had a nice conversation with a coworker",bonding
I got to sleep in this morning and it made me feel rested and happy.,enjoy_the_moment
I got to schedule some upcoming things without any trouble.,achievement
My sister has got delivered a male child made me very happy.,affection
"My friend offered to let me borrow his copy of ""The Legend of Zelda: Breath of the Wild"" once he was done with it so that I could play through it.",bonding
I finally got my DNA results back from 23andMe.com.,achievement
I spent time with my kids at the park.,affection
I listened to music.,leisure
"After checking Craig's List and the local want ads for a couple weeks, there are kittens available to adopt!",achievement
"Being awake beside my spouse when he asleep make s me feel happy, Unexpected presents or gifts makes me feel happy,Listening to old songs and being able to remember all the lyrics make me feel happy.",affection
I slept for 8 hours without any disturbance.,enjoy_the_moment
I did really well with work today so the rest and friends and such was more worthwhile.,achievement
A deep pray with the only God Allah. Give me happy face and inner peace.,enjoy_the_moment
"My sister has brought a lot of gifts for me from london. She gifted me delicious chocolate box, a laptop, and a DSLR camera. I am so happy. Love you sis.",affection
HEARING SONGS AND SINGING,enjoy_the_moment
I spent some time with my sister who I rarely see,affection
Watching my son and husband play chase.,affection
"YESTERDAY WE WENT FOR A MOVIE, THE FULL MOVIE WAS SUPER AND EVERY SHOT WAS BEAUTIFUL  DAY .IT WAS REMEMBERED ON THE WHOLE DAY",leisure
I WENT TO SHOPPING MALL,leisure
i went to a kanakadurga temple there i enjoyed very lot with my family.,affection
Went to a museum with my family it was a happy moment,affection
me and our lovable friends trip to goa jolly.that movement was i feel happily,bonding
My girlfriend presented me with a very alluring idea for a vacation that we are now considering taking.,affection
I got approved for my health insurance.,achievement
"Most importantly, when my girl dog made me laugh when she tried to manipulate me into giving her what she wanted which was another walk within 10 seconds after we got back from her walk.",affection
"Actually yesterday evening i watched by most favourite wrestler in a wrestling show in TV for some time, which made me feel very happy.",enjoy_the_moment
Going out and getting and enjoying eating a meaty footlong sandwich.,enjoy_the_moment
Finished cleaning a part of my house.,achievement
Yesterday was my niche 1st birthday.,affection
I ate some really delicious fish at a lovely dinner party.,enjoy_the_moment
I have won a jackpot in local lottery.,achievement
A girl on tinder I went on a date with a few weeks ago wants to hang out again.,bonding
My girlfriend did my dishes for me.,affection
yesterday i went to shopping with my family members and buying lot of toys for my son....,affection
I had a delicious meal with a friend.,bonding
MY SISTER BUY A ANDROID  CELL PHONE WHEN SHE SHOWED ME THE PHONE   I WAS SURPRISED.,affection
I AM GOING TO MY FRIEND BIRTHDAY PARTY CELEBRATION IN BEACH.ITS VERY NICE TIME THAT EVENT IS MEMORABLE MOMENT.,bonding
i spoke with my brother who is in Australia. i love him so much. i miss him. i am happy to chat with him,affection
I visited some old friends and talked to them about life.,bonding
An event that made me happy was making progress in my physical body shape.,achievement
I stocked up on my favorite cheese at a great price.,enjoy_the_moment
"The oatmeal that I ate for a breakfast today definitely made me happy, though the feeling was very short lived.",enjoy_the_moment
The puppies of my cute little shih tzu are so adorable and they're starting to open their eyes.,bonding
Creating a new product after lots of research.,achievement
My dog behaved well on her walk.,affection
My granddaughter came over with my son to visit and talk about his new house.,affection
"I just ate eggs and bacon for breakfast, it's my favorite.",enjoy_the_moment
I received an invitation to a reunion of old colleagues that will take place this summer and thought how much fun it will be,bonding
My friend's daughter arrived in town to help her with her oncology appointment.,bonding
"I completed eight work tasks that have been hanging over my head, but that I had previously been too busy to take care of.",achievement
When I went into my room and saw that my sister cleaned it up for me.,affection
"My bosses left early for the day, so my afternoon was fairly relaxed.",enjoy_the_moment
I was happy when my husband took me out to lunch yesterday.,affection
"I found a new ""keto"" breakfast drink recipe that's quick and delicious.",enjoy_the_moment
The realization that there are only three weeks left until I graduate college.,achievement
I found a dollar on the ground on my way inside my house.,achievement
I listen some old songs feels very cool in my mind.,enjoy_the_moment
Watched a fun action show on netflix.,leisure
A musician I like retweeted a compliment I sent him.,enjoy_the_moment
I mailed the last check on our house payoff for $843.,achievement
I listened to a podcast.,leisure
My old friend from CA confirmed that they will be visiting me in September.,bonding
It was pouring raining on my walk to class and I had no umbrella or ride back home and then it miraculously became clear and sunny.,nature
Got to tell you when I see these hits it makes me feel good.  There's a bit of a treasure hunt feeling when you're looking for these and when you find one that pays well for your time feels like you hit the jackpot.,enjoy_the_moment
I played an online game with my husband.,affection
I was happy not to have to cook dinner.,enjoy_the_moment
"I completed our taxes and found out that we didn't owe nearly as much as I thought, so it was much less of a financial burden than anticipated. Now that money set aside can go towards other things we need.",achievement
I heard Bannon got a kick in the crotch and I kind of like that a lot.,enjoy_the_moment
My fiance made me an egg sandwich this morning.,affection
I was qualified in the  state level singing competition and going to participate for the famous event hosting by playback singers.,achievement
I got in bed early which means I would get a lot of sleep.,leisure
"my friend's birthday party, last Saturday evening, we went for a meal in an Italian restaurant.",bonding
I called my brother and talked to him on the phone for a long time,affection
I got a nice bonus yesterday.,achievement
I saw my daughter's track meet,affection
Today I wake up early and did a 5k run with friends. I am still the best among them. They really appreciated this fact that I am the fittest. It made me delighted and motivated me.,exercise
I got 5000 Rupees  Prize contest,achievement
I got my bike fixed and went for a bike ride! Spring time!,achievement
Laying around with my kids last night made me so happy.,affection
My wife and  I went out for a movie last night.,affection
"I was laying in bed, watching T.V. and my wife, my dog, and my son was all snoring in unison.",affection
My daughter participated in the music program.She sang well.I was very excited to hear the music program,affection
Remembered a password for an email I'd lost.,achievement
My husband gave me a genuine compliment.,affection
I was happy to make a big sale on my online store.,achievement
I productively worked with my manager at work to hammer out a new operating procedure.,achievement
I went out for a bike ride with my son.,affection
I got to sleep in because a work call got cancelled.,leisure
I helped my wife finish collating her Amazon baby registry.,affection
My mother sent me a letter in the mail.,affection
My daughter finally feels better after having bad cold.,affection
I saw my payment from a job had posted which allows me to make a purchase I've been wanting.,achievement
i was happy this morning when a good friend of mine texted me first thing.,bonding
Played a few good shots in cricket after a very long time (like 2-3 years later).,achievement
"I talked to a friend online last night. I'd gotten pretty secluded while married to my ex, and it's nice to be somewhat social again.",bonding
"When I left work last night, I was happy to be heading home.",enjoy_the_moment
I got a lot done at work,achievement
Another happy moment was when I fixed my garage door opener without having to call anyone for help! I always feel so proud of myself when I do something that my father taught me.,achievement
Not getting bills in the mail made me happy yesterday.,enjoy_the_moment
I ordered sushi for lunch.,enjoy_the_moment
"I had a wonderful meal at home, using many fresh ingredients in my refrigerator that I wanted to use for a while.",enjoy_the_moment
I was able to complete a long term project at work and was completely successful in its implementation.,achievement
my boyfriend and I watched a crazy episode of Dr Phil.,affection
My daughter made a new friend in our neighborhood and I was introduced to her parents.,affection
I was able to cook a lot of good meals for the week in which I won't have to cook in the future this week. The meals taste good as well making me feel better.,achievement
"I went out with a lady friend to grab a specialty coffee drink, and the sweet and delicious taste triggered something indulgent within me.",bonding
I sold a crocheted item that I made!,achievement
"Yesterday morning, I was happy I made to macroeconomics class on time by smoothly navigating through traffic.",achievement
This kind of event makes me everyday happy when i saw someone i like on tv or internet and when i browse my internet i saw them and my kids to greet or kiss or hug me daily this small gesture makes me happy everyday.,affection
It was friday and I got to leave work early which was awesome.,enjoy_the_moment
I completed and filed my taxes.,achievement
I had an icy cold beer in a frosted mug with Mexican dinner.,enjoy_the_moment
Completing the fire academy.,achievement
I had a drink with my wife on our patio and just relaxed,affection
I worked hard at my volunteer position at the library and everyone who works there was really impressed with how much I accomplished.,achievement
My next door neighbor bought a case of brown eggs and gave me two dozen of them.,bonding
I saved a puppy from  well,achievement
TODAY I PURCHASED A NEW SAREE FOR ME. THE SAREE COLOR IS VERY ATTRACTIVE FOR ME. WHICH MAKES ME HAPPY.,enjoy_the_moment
Getting a cheap motel because I'm homeless. It made me feel grateful. I am very desperate.,enjoy_the_moment
I got a surprise delivery from a close friend. It was a gourmet nut and fruit basket.,bonding
I heard from a friend who I had been waiting to hear from for a long time.,bonding
I got to leave the kids with a sitter and go out to eat with my husband.,affection
My toddler started potty training and his success going on the potty all day made me very happy. It was leaving the last of the baby years behind us and starting a new chapter.,affection
I earned more money than normal.,achievement
I slept in 3 extra hours,leisure
The first part of my bathroom remodeling project was completed under budget.,achievement
Last night my brother gift me gold chain on my birthday occasion its happiest event for me.,affection
I finished weeding and mulching the front yard and it looks fabulous.,achievement
I spent time with my daughter after getting home from work.,affection
My roommate left for work earlier than usual.,bonding
I received a job interview for a company that I want to work for.,achievement
"I received the game Persona 5 in the mail, and it made me excited to continue working so I could play it later.",leisure
I had another great day of steady blood sugars so my energy levels feel amazing.,enjoy_the_moment
I came back home after being hospitalized for 3 days.,achievement
Playing  some video games.,leisure
I was told that i am getting a new job making more money.,achievement
My brother called me while he was at work to talk to me and see how I was doing.,affection
I received a battery pack in the mail that I've been looking forward to have since the past week.,enjoy_the_moment
"I took the boys for a walk to the park and my oldest rode his bike, and listened the whole time!",affection
I made whole wheat pancakes.,achievement
"Every day with my daughter after school, we talk about how her day went and what she has for homework. I really love hearing about her day and discussing how my time in school was similar. We come up with a plan for how she is going to tackle her homework. It is a great feeling being part of her life.",affection
"Getting off work while it's still light outside makes me happy, Waking up a minute before your alarm goes off, so you aren't jolted out of bed makes me feel happy, Interpretive dancing when nobody is watching makes me feel happy.",enjoy_the_moment
I slept in late today because it was the weekend,leisure
We finally got a new dishwasher installed today.,achievement
I wen to Starbuck in the morning and got a very delicious latte that made my day.,enjoy_the_moment
I repaired my lawnmower by myself for much cheaper than having someone else do it.,achievement
"While I was sitting on the couch, my cat jumped up next to me, nuzzled me and purred and purred.",affection
The work load at work was minimal which made me happy.,enjoy_the_moment
"I had a long 2-hour phone call with my God mother, whom I hadn't spoken to in a couple of months.",affection
"I have a new person sitting next to me at work and she seems to be very nice and mesh well with our team, and I think she's going to get along with us really well, and that makes me happy because my work team is really important to me.",bonding
Got payment from a client,achievement
"When I woke up this morning, my dog was nestled between my girlfriend and I and looked very peaceful.",affection
"My wife got hamburgers and beers on the way home from work yesterday, so we had a delicious dinner at the end of the week",affection
"my kid done a art work by using acrylic painting , it looks nice and she draw the picture in a very good manner. i really happy that i have encouraged her hobby into a good one.",affection
I was informed that I was going to be a great grandmother,affection
I had sausage for breakfast.,enjoy_the_moment
Seeing the new Power Rangers movies because it brought back so many feelings.,leisure
In the morning when I was talking with my friend about shopping a new hard disk by Internet to my ps4,bonding
MEET MY FRIEND AFTER LONG TIME,bonding
I have just received my 1st paycheck from my new job yesterday.,achievement
I found out that I will be an uncle!,affection
I was happy when my rib pain stopped. I was in so much pain for the last 3 days.,achievement
My mother in law gave gold chain to my wife in the evening. I am very happy to see that gold chain.,affection
I had the apartment all to myself yesterday.,achievement
I watched a TV show that was very good.,leisure
I finished all of my assignments for the weekend,achievement
Ate awesome Chinese lunch made by my mother-in-law.,affection
I went shopping for clothes all be myself with no kids for the whole morning.,leisure
"I ordered food from a regular place I go to, something I can only afford to do every week or two, and the ingredients happened to be especially fresh and tasty this time.",leisure
My daughter's birthday is coming up and I let her open her gift early. She was very surprised and was really happy with the gifts that I gave her.,affection
I was accepted to my college's nursing program!,achievement
I was happy today when I was very productive and got many chores done.,achievement
i had felt very happy in the past 1 day. i have one sister we have recently done her marriage to a doctor.,affection
"I bought my graduation announcements, which makes graduation feel super close! I have one month to go!",achievement
Getting my first fare with Lyft. I'm low on money right now and I only have a part time job.,achievement
My friend told me he could get me into the show tonight for free.,bonding
Hanging out with my friend made me happy.,bonding
I was very happy when I woke up this morning without having my alarm clock set. It is Saturday.,enjoy_the_moment
My very young son started to put on my gardening gloves and offered to help tidy the garden.,affection
I heard that the new job my son has is finally working out great for him.,affection
I accepted an offer to begin a PhD program.,achievement
I watched episode 2 of attack on titan season 2.,leisure
"Got a new phone today and set it up, got some games on it too!",leisure
I was happy when I got pizza at Pizza Hut.,enjoy_the_moment
Last night I played a co-operative video game with 2 of my best friends for over 3 hours,bonding
I reieved a package I have been waiting for.,achievement
I ate a delicious piece of cheesecake.,enjoy_the_moment
"Yesterday I got to see a friend of mine at school. I met Jared last semester in my Philosophy class and ever since we like to randomly catch up and chat. We decided to grab some beers and pizza at a local bar on campus. We sat there for hours just talking about life, listening to music in the bar and chatting with the bartender. It was nice to see my friend again and it made me feel pretty happy.",bonding
"In the past 24 hours, I was laying on the couch and my cat jumped up to be next to me and started purring.",affection
"Last night, I got to talk to my boyfriend.",affection
I had a nice large bowl of ice cream with my family.,affection
"Not much... Salade Perigourdine full of goodies, a glass of nice red wine from the ... Your personal AI assistant for writing better emails. .... The happiest moment in the last 24 hours was when I reunited with my best mate, Luke, and took 2 ...",bonding
"My 4 month old daughter sat on the Easter Bunny's lap, and she looked up for the camera and didn't cry.",affection
I was able to sleep for a longer period than usual.,enjoy_the_moment
"An event that happened in the past 24 hours that made me happy, was that it was Friday and I love Fridays.",enjoy_the_moment
I had a great time spending time with my son.,affection
"I talked a friend in to watching my favorite tv show, Wentworth.",bonding
Something that made me happy today was buying a new bed.,achievement
I played an old game and just by hearing its music it brought a huge smile on my lips and brought back great memories.,leisure
Me winning the halo 2 tournament at my high school in 2005.,achievement
Sleeping in until noon today since it's the weekend.,leisure
"Yesterday, I woke up to a phone call from an HR employee at a company I just applied for. They were calling me for a second interview. It's for a job that I really want, so it's super exciting.",achievement
We took our kids to the park to play.,affection
Went to an aquarium and touched a stingray.,enjoy_the_moment
I went and had dinner with my grandmother.,affection
I cleaned up the backyard.,achievement
We made a family trip to Door County today.,affection
Last night I played in a board game tournament and won first place.,achievement
"Signed up for Marvel Unlimited, that lets me read all the back catalog of marvel comics from over the years. I started reading the new version of the Hulk to my son and he loves it.",affection
My best friend went into labor and I got to see her new baby girl!,bonding
Yesterday I picked my dog up from the animal hospital after a week of not seeing him. I was happy to see that he was excited to see me as well.,affection
Helping my dad replace our old floor made me happy.,affection
I was able to go out and spend an evening with my 11 year old and shop for a few hours as well as enjoy a dinner with her. My 11 year old had been out of town for just over a week and I had really been looking forward to seeing her.,affection
I was happy leaving work on a Friday afternoon and found sunshine when I walked out of my office building.,nature
I went for a hike in a valley in Hawaii.,exercise
I received an unexpected $5 check in the mail! Every little bit counts! :),achievement
I went for a really nice hike with my girlfriend and her family.,affection
It was a beautiful Spring day and I went for a walk with my husband.,affection
I was able to go one more day of soberness since quitting a week ago yesterday,achievement
I slept in late today and had nothing important to do all day.,enjoy_the_moment
I had an aunt that made cheesecake and brought it over to me.,affection
My uncle finally got his w2 form from his former employer so I can now finally help him get his taxes done before the cut off date.,affection
I got a call for a job interview after months of putting in job applications.,achievement
I tried to make a new dish and it was successful.,achievement
I went to Walmart.,achievement
I went to visit my niece and played all day.,affection
I met up with a few friends for beers and food until late at night. Since graduating college this hasn't been that common of an occurrence so it was a really nice time.,bonding
Went out for a drive to do errands and the sun was shining brightly in a clear blue sky. Flowers are blooming and trees budding. It was SO spring and so beautiful,nature
My daughters went out to a late lunch with me.,affection
I won like 40$ playing keno.,achievement
I went out dancing with my roommates at a techno rave.,bonding
"Yesterday, I saw the Fry's circular and the canned vegetables are on sale, which made me happy.",enjoy_the_moment
I was able to go home early from work on Friday evening.,achievement
I washed my dirty car.,achievement
I finally figured out how to resize photos for my dad for his auctions on eBay on my newest computer.,achievement
Becoming a firefighter,achievement
My six year old son drew me a picture of a flower.,affection
My husband left for Army reserves drill this morning before I was awake. He left a sticky note on my computer screen telling me to have a good day and that he loved me.,affection
My wife told a joke that made me laugh.,affection
"Many people take this week off from work and school to spend time with their families. The holidays are a good time to strengthen our connections and renew relationships. So turn off the cell phones, computers and televisions and take time to focus on your family.
  Research shows that families who spend time together are strong families. They communicate better and share a sense of belonging. Here are a few ideas you can try to spend time with your family.
     * Family game night. Spend at least one night during the holidays with the TV off and the family huddled together to play a favorite game. You may play cards, bingo or any other family favorite. Consider continuing this practice throughout the year and designate at least one night per week as family game night.
     * Go for a walk. After eating rich holiday foods, taking a walk provides not only time together but a great way to get some exercise.
     * Movie night. Rent a movie or watch a TV holiday special, pop some popcorn, and kick back for some family fun. Like game night, this may be something you'd like to continue throughout the year as a way to spend time together.
     * Play outdoors together. You can ride bikes, play ball, or go for a hike. Itall give the entire family some fresh air, exercise and great fun.
     * Go shopping. Hang out together while shopping at the after Christmas sales.
      * Cook together. Parents and kids can do the holiday baking and food preparation together. Even the youngest children can wash vegetables, set the table, or ice cookies.
     * Spend some one-on-one time with each child if you have more than one. Spending time alone provides time to bond with the child and helps him gain a sense of belonging and feeling of importance. It also provides an opportunity for the two of you to get to know each other better.
     * Since grandparents and older family members usually visit during the holidays, take time to share family customs and tell stories about past generations. Families build strength when they share family customs and traditions give family members a sense of belonging, and they strengthen values and beliefs. 
     One of the greatest gifts of the holiday season is the gift of time with family. Spend time together to strengthen relationships and to make wonderful family memories. Strong families spend time with each other - quality time in large quantities. So begin during the holidays and continue making time for each other throughout the year.",affection
I met my old friends,bonding
"After spending an hour on the first computer issue, I successfully completed another computer task after another hour's worth of work.",achievement
My dearest friend has cleared her GRE exam with good score. Soon she will be leaving India to make her career dreams come true and live with her love of life who stays abroad.,bonding
"My happiest moment was when I gave birth to my son. After nine long months of waiting to meet him, at last that day came. I was just so happy, and its unexplainable!",affection
I slept in later than usual this morning.,enjoy_the_moment
My partner and I has been enjoying our time together lately.,affection
I received a surprise phone call from an old friend who was in town on business and we agreed to get together in a couple days for dinner.,bonding
Getting a project on track,achievement
"A girl that I'm fond of texted me today, and we had an amazing conversation.",bonding
When I went out to eat with my friend he took it upon himself to pay for the meal and the drinks.,bonding
My dog was finally able to do some tricks that I had been teaching him for weeks.,affection
It made me happy to watch the movie Wolverine Origins again today.,enjoy_the_moment
My boss stopped and got her lunch on the way back from a meeting and she got me some too.,bonding
"I won a television in a quiz contest yesterday, so happy.",achievement
"First time we took our son in public transport , a bus and he was so excited.",affection
I played with my kids outside after my son got home from school.,affection
My kids and I went to the park and played and had a picnic.,affection
I had the house to myself for a few hours and got to relax.,leisure
my happiest moment is when i passed 10th class that moment and that day i never forget in my life because i never been in that situation before and also that was the first step towards in life and also towards goal.,achievement
I went out with some friends last night to the bar and had a great time.,bonding
"I helped my co-worker ,she has to make a long report and I helped her to make them fast.",bonding
I watched a movies with a friend.,bonding
Watching my favorite Saturday TV shows,leisure
I spent time with my girlfriend.,affection
A friend of mine texted me asking if I was OK because he knew I've been going through hard times.,bonding
I was happy when I ate free pizza for dinner that didn't cost me any money or time to prepare.,achievement
I finished up all my day errands earlier than I expected.,achievement
"Today I cleaned my house in less than two hours, which is a good rate!",achievement
"A friend and I went out for a delicious lunch and a funny, enjoyable movie.",bonding
I bought a tasty sandwich for lunch at a reduced price.,achievement
A friend invited me to go see a show.,bonding
I went to the gym this morning to work off those drinks I drank.,exercise
Watching my favorite TV show.,leisure
I chatted with a friend that I had not talked to in a long time.,bonding
Was able to buy my new iPhone today.,achievement
"There was a super offer in the mall, the things i purchased was in offer and almost it costed me for 90% off.",enjoy_the_moment
As my son finished his exams we went to a hill temple situated next to our town which brought us happy and mental relaxation.,affection
I am going to see my sister for the 1st time in 15 years,affection
"My happiest moment in my life for my 28th birthday my daddy presented me a new smart phone surprisingly date day i was so exited....i can't forget date day in my life, date was my family first surprise given by my daddy..rest surprise given by my daddy..",affection
"I got to eat taco bell for lunch, and I love taco bell.",leisure
I read a funny article about baseball and it made remember some older players.,leisure
I listened to an acoustic live concert by Rise Against from the BBC.,leisure
Working out last night after work made me happy. I got to accomplish what i needed to do for myself,achievement
"I received an email from a company that I applied for stating that my application had been rejected.  A hour later, I got an email from the recruiter stating that my application has been re-considered.  This event made me happy because it was such a relief that my interview wasn't withdrawn.",achievement
My mom gave me a gift that was thoughtful.,affection
Studied today after a long time,achievement
My girlfriend went and picked up coffee for us while I laid in bed.,affection
My baby started rocking on his hands and knees.,affection
"My kids slept a little later than usual for a Saturday, so we all woke up feeling pretty well rested and in good moods",affection
Today I found out my car insurances is lower by about 30 bucks a month.,enjoy_the_moment
"I spent 20 minutes on the elliptical while listening to high-energy music, generating a lot of sweat and endorphins; I was particularly pleased because initially I felt a bit sore and tired, and didn't know if I would make my 20-minute goal.",exercise
My friend got placed in good company,bonding
Talked to mom today who told me that her sister (my aunt) passed her medical checkup and does not have cancer any more,affection
Seeing the results of my hard work from dieting paying off.,achievement
I ate pizza for dinner.,enjoy_the_moment
My mom prepared gulab jamun sweet it was so tasty. i had it above 10.,affection
I hung out with friends that I hadn't seen in a long time.,bonding
My mother came to visit and we got along great.,affection
"last Saturday evening, my family members went for a meal in an Indian restaurant.after that watching movie so enjoy a nice day with my family members.",affection
The rain cleaned off all the dead Bermuda grass from my lawn and put it down at end of fence corner.  I was able to rake it all off and put it in the mulch bin.,achievement
My daughter learnt to ride her bicycle,achievement
Being able to finally sit outside without heavy cold winds and enjoy the sunshine,nature
The Diamondbacks came from behind 3-0 to win 7-3 and have scored more runs cumulatively that all other national league teams.,achievement
I played Resident Evil Revelations for Xbox 360 and beat another level.,achievement
I got McDonald's,enjoy_the_moment
When i painted my exhaust tips black and they turned out really well i was very happy.,enjoy_the_moment
After spending hours on the internet I finally found a cast iron dutch oven in the smaller size that I want but that isn't popular so finding one in the perfect size at an ideal price is terrific!,achievement
yes i am happy to my husband birth day celebrate,affection
I got approved for a small loan and I'm going to be able to refinance another more expensive loan.,achievement
I got a lot of sleep and finally stopped feeling so sleep deprived.,enjoy_the_moment
I spring cleaned my master bedroom and cleaned out all the dust bunnies.,achievement
This morning I got a good morning text from one of my close friends.,bonding
I ate a piece of chocolate cake.,enjoy_the_moment
My boyfriend helped me clean the apartment and we got a lot done.,affection
Seeing buds on my dahlias made me very happy.,enjoy_the_moment
I finished cleaning the windows in my room.,achievement
My daughter told me that she is getting married in six months.,affection
"I called my mother, and we had a nice talk.",affection
My girlfriend and I decided to get an apartment together.,affection
The dog ate his food today no problem!,bonding
I went to Dunkin Donuts and drank some coffee.,leisure
"I was preparing a scrap book for another friend for her birthday. It had screenshots of our chats during the past year, photos, and notes. She teared up going through it and told me ""I don't know what have I done to deserve people like you caring this much""",bonding
"The sun is so hot today, it's like summer, and it gives me an extra boost of happy energy.",nature
My boss let me off 30 minutes early from work.,achievement
I finally got to speak to my boyfriend over the phone. I rarely get to as he is busy with work and we are in a long-distance relationship.,affection
"My dog Maggie wagged her tail, wiggled, and barked excitedly when I got home.",affection
"I finished painting the living room, and it looks great.",achievement
"At the library parking lot this morning, I drove too much forward in the parking space and the bottom front of the car scraped over the concrete wheel stop. So happy no damage.",achievement
A couple of friends came over and we watched Bad Boys 2.,bonding
I was let off work early because there were some things the owner needed to do.,enjoy_the_moment
"I got my father-in-laws death certificates in the mail this morning, finally, after waiting for them for days.",achievement
Ran my goal in less time than usual,achievement
I watched a TV show that I enjoyed.,leisure
I watched a few videos about successful indie creators and workers which inspired me.,leisure
I played board games with some friends.,bonding
I watched Breaking Bad.,leisure
